window_name,symbol,horizon_ms,rows,window_seconds,event_rate_per_second,expected_bins,bins_with_update,coverage_fraction,forward_fill_fraction,median_gap_ms,p95_gap_ms,supported_dense_regular_panel,supports_event_driven_1s
open_0915_0920,ITBEES,5000,60,300.0,0.2,60,44,0.7333333333333333,0.2666666666666667,5001.0,8985.8,False,False
open_0915_0920,ITBEES,15000,60,300.0,0.2,20,20,1.0,0.0,5001.0,8985.8,True,False
open_0915_0920,ITBEES,60000,60,300.0,0.2,5,5,1.0,0.0,5001.0,8985.8,True,False
open_0915_0920,ITC,100,289,300.0,0.9633333333333334,3000,227,0.07566666666666666,0.9243333333333333,500.0,4533.249999999994,False,False
open_0915_0920,ITC,250,289,300.0,0.9633333333333334,1200,220,0.18333333333333332,0.8166666666666667,500.0,4533.249999999994,False,False
open_0915_0920,ITC,500,289,300.0,0.9633333333333334,600,180,0.3,0.7,500.0,4533.249999999994,False,False
open_0915_0920,ITC,1000,289,300.0,0.9633333333333334,300,154,0.5133333333333333,0.4866666666666667,500.0,4533.249999999994,False,False
open_0915_0920,ITC,5000,289,300.0,0.9633333333333334,60,53,0.8833333333333333,0.1166666666666667,500.0,4533.249999999994,False,False
open_0915_0920,ITC,15000,289,300.0,0.9633333333333334,20,20,1.0,0.0,500.0,4533.249999999994,True,False
open_0915_0920,ITC,60000,289,300.0,0.9633333333333334,5,5,1.0,0.0,500.0,4533.249999999994,True,False
open_0915_0920,JUNIORBEES,100,117,300.0,0.39,3000,99,0.033,0.967,1070.5,7202.0,False,False
open_0915_0920,JUNIORBEES,250,117,300.0,0.39,1200,98,0.08166666666666667,0.9183333333333333,1070.5,7202.0,False,False
open_0915_0920,JUNIORBEES,500,117,300.0,0.39,600,95,0.15833333333333333,0.8416666666666667,1070.5,7202.0,False,False
open_0915_0920,JUNIORBEES,1000,117,300.0,0.39,300,87,0.29,0.71,1070.5,7202.0,False,False
open_0915_0920,JUNIORBEES,5000,117,300.0,0.39,60,48,0.8,0.19999999999999996,1070.5,7202.0,False,False
open_0915_0920,JUNIORBEES,15000,117,300.0,0.39,20,20,1.0,0.0,1070.5,7202.0,True,False
open_0915_0920,JUNIORBEES,60000,117,300.0,0.39,5,5,1.0,0.0,1070.5,7202.0,True,False
open_0915_0920,KOTAKBANK,100,144,300.0,0.48,3000,120,0.04,0.96,750.0,8224.100000000002,False,False
open_0915_0920,KOTAKBANK,250,144,300.0,0.48,1200,118,0.09833333333333333,0.9016666666666666,750.0,8224.100000000002,False,False
open_0915_0920,KOTAKBANK,500,144,300.0,0.48,600,106,0.17666666666666667,0.8233333333333334,750.0,8224.100000000002,False,False
open_0915_0920,KOTAKBANK,1000,144,300.0,0.48,300,89,0.2966666666666667,0.7033333333333334,750.0,8224.100000000002,False,False
open_0915_0920,KOTAKBANK,5000,144,300.0,0.48,60,47,0.7833333333333333,0.21666666666666667,750.0,8224.100000000002,False,False
open_0915_0920,KOTAKBANK,15000,144,300.0,0.48,20,20,1.0,0.0,750.0,8224.100000000002,True,False
open_0915_0920,KOTAKBANK,60000,144,300.0,0.48,5,5,1.0,0.0,750.0,8224.100000000002,True,False
open_0915_0920,LT,100,433,300.0,1.4433333333333334,3000,336,0.112,0.888,500.0,1251.0,False,False
open_0915_0920,LT,250,433,300.0,1.4433333333333334,1200,330,0.275,0.725,500.0,1251.0,False,False
open_0915_0920,LT,500,433,300.0,1.4433333333333334,600,294,0.49,0.51,500.0,1251.0,False,False
